Id,Predicted
358,67
359,3729
360,4258
361,9849
362,9312
363,3365
364,6990
365,9011
366,2672
367,2000
368,9312
369,9062
370,729
371,9744
372,2769
373,5258
374,1770
375,8176
376,6481
377,9856
378,6354
379,8523
380,6045
381,8466
382,9768
383,9844
384,1045
385,9670
386,1455
387,5882
388,9835
389,1350
390,4021
391,5998
392,9853
393,916
394,2374
395,8673
396,8795
397,3233
398,6740
399,9527
400,8181
401,6756
402,2873
403,7035
404,6198
405,7803
406,7859
407,5553
408,1642
409,2962
410,3227
411,1896
412,5704
413,9462
414,2076
415,6341
416,8673
417,1681
418,836
419,2593
420,2686
421,5125
422,3989
423,6615
424,7254
425,7209
426,5650
427,1200
428,5288
429,5857
430,7884
431,4468
432,8388
433,2306
434,623
435,3951
436,6354
437,1709
438,1245
439,5163
440,8666
441,3217
442,1888
443,15
444,6300
445,4905
446,7275
447,6372
448,8671
449,5549
450,4391
451,3439
452,6805
453,1180
454,9585
455,2780
456,9302
457,4031
458,8316
459,579
460,3821
461,7647
462,34
463,4706
464,4427
465,1375
466,6525
467,4114
468,1927
469,4027
470,640
471,3826
472,1064
473,8865
474,1987
475,5807
476,9721
477,771
478,7024
479,5641
480,1452
481,1823
482,4019
483,7565
484,2839
485,9942
486,8117
487,2760
488,7743
489,2306
490,4009
491,6330
492,7690
493,6428
494,3634
495,6704
496,2000
497,8474
498,9030
499,6569
500,4795
501,9056
502,5646
503,7281
504,5589
505,9671
506,8291
507,7082
508,4974
509,5710
510,5674
511,3681
512,1507
513,6601
514,896
515,3197
516,7638
517,2552
518,8834
519,1896
520,5256
521,360
522,1578
523,2802
524,8614
525,1742
526,6804
527,7076
528,5029
529,6723
530,7316
531,8673
532,5747
533,4462
534,7639
535,3840
536,8980
537,1509
538,4858
539,5131
540,7097
541,7209
542,2980
543,9005
544,3779
545,9745
546,9604
547,4868
548,712
549,4378
550,3767
551,7235
552,8104
553,1962
554,8724
555,1650
556,6150
557,4450
558,7247
559,3234
560,2983
561,2727
562,5807
563,8168
564,3533
565,6481
566,2204
567,9074
568,149
569,6110
570,1353
571,6620
572,3729
573,7589
574,5662
575,391
576,6466
577,6126
578,4928
579,740
580,1510
581,9963
582,7057
583,5677
584,2492
585,6825
586,4539
587,2021
588,3007
589,6361
590,9838
591,6541
592,8720
593,4295
594,9574
595,1653
596,8466
597,8217
598,4258
599,1008
600,373
601,1885
602,6647
603,3131
604,1731
605,8192
606,9912
607,7962
608,8470
609,9329
610,2488
611,4581
612,4843
613,2783
614,3332
615,2568
616,2470
617,3898
618,8157
619,6111
620,3628
621,5871
622,387
623,3650
624,1027
625,7087
626,4727
627,6016
628,3330
629,5136
630,8267
631,1709
632,6306
633,7642
634,4732
635,3077
636,3042
637,4974
638,1536
639,8187
640,1516
641,8658
642,7008
643,3601
644,8616
645,8539
646,975
647,1876
648,8639
649,9864
650,5780
651,7140
652,2021
653,9265
654,2611
655,9077
656,7789
657,8739
658,8776
659,4431
660,8745
661,4260
662,6566
663,2061
664,9136
665,7362
666,2472
667,4738
668,1659
669,1317
670,1959
671,9267
672,4106
673,8276
674,8371
675,4841
676,4649
677,3491
678,3413
679,6085
680,8414
681,1680
682,2621
683,8931
684,7468
685,8839
686,4332
687,2539
688,15
689,9745
690,7747
691,2294
692,1228
693,510
694,8363
695,1003
696,8689
697,8013
698,4158
699,2470
700,6481
701,5330
702,2491
703,8182
704,5163
705,8705
706,3147
707,8118
708,17
709,9291
710,8090
711,3545
712,5195
713,7097
714,5807
715,3147
716,5592
717,435
718,2511
719,7363
720,4855
721,6700
722,7276
723,3780
724,2038
725,863
726,8431
727,5258
728,486
729,5591
730,5720
731,6183
732,6256
733,2481
734,4391
735,1491
736,2110
737,3343
738,9633
739,3734
740,3025
741,5396
742,8055
743,2226
744,2124
745,5403
746,5417
747,8305
748,9999
749,5549
750,6493
751,7471
752,8625
753,7470
754,3761
755,9023
756,4622
757,7209
758,1750
759,5776
760,1972
761,8381
762,2343
763,2586
764,6730
765,6309
766,5828
767,6108
768,5634
769,9747
770,8141
771,9810
772,3590
773,4607
774,9269
775,7072
776,5106
777,7352
778,9847
779,510
780,9902
781,7506
782,5140
783,9935
784,1370
785,3509
786,7468
787,9077
788,4831
789,8739
790,297
791,1698
792,3895
793,1175
794,1718
795,5288
796,3624
797,7953
798,9842
799,9942
800,5994
801,1709
802,6803
803,5040
804,1491
805,3343
806,3743
807,8082
808,536
809,5635
810,1112
811,5491
812,4232
813,8355
814,8388
815,3455
816,1862
817,1596
818,8250
819,8272
820,3415
821,2542
822,946
823,4815
824,4258
825,6793
826,5848
827,1045
828,7665
829,5857
830,9063
831,3941
832,8677
833,1219
834,339
835,3436
836,7821
837,1171
838,750
839,5238
840,4977
841,6177
842,5328
843,2470
844,4881
845,2658
846,7505
847,3220
848,8285
849,1009
850,4537
851,8050
852,7292
853,3624
854,67
855,3251
856,9823
857,2552
858,4535
859,8704
860,2818
861,4673
862,3374
863,1384
864,5138
865,6762
866,1403
867,8472
868,3007
869,3085
870,4838
871,9463
872,4292
873,8336
874,543
875,5495
876,4829
877,2000
878,8045
879,3672
880,5677
881,1607
882,4478
883,1896
884,5491
885,6177
886,4833
887,7280
888,2431
889,6317
890,850
891,6723
892,5381
893,5105
894,4484
895,9065
896,1253
897,2192
898,487
899,7552
900,2418
901,4026
902,3803
903,3025
904,3013
905,7549
906,1775
907,5098
908,9529
909,8107
910,8326
911,7002
912,8931
913,2129
914,839
915,6278
916,2058
917,5163
918,7419
919,3728
920,4919
921,3384
922,4539
923,5668
924,7113
925,340
926,426
927,1302
928,4855
929,7265
930,7904
931,2416
932,8958
933,3505
934,7922
935,3476
936,8498
937,5700
938,1536
939,8450
940,8760
941,3729
942,9461
943,6723
944,9136
945,6407
946,8450
947,6183
948,3086
949,8092
950,3396
951,3950
952,6354
953,2470
954,2818
955,8186
956,2491
957,9031
958,5778
959,8949
960,2368
961,4484
962,6850
963,5904
964,2000
965,1546
966,2662
967,505
968,8931
969,8791
970,6330
971,6354
972,3794
973,6955
974,4106
975,3558
976,249
977,5760
978,7054
979,1698
980,8193
981,9911
982,3861
983,5296
984,2695
985,7829
986,3252
987,613
988,2203
989,2292
990,9291
991,3706
992,8326
993,1380
994,2470
995,654
996,5492
997,1090
998,6341
999,5020
1000,5705
1001,665
1002,5171
1003,8231
1004,4630
1005,2536
1006,2481
1007,4078
1008,5594
1009,2369
1010,5487
1011,5294
1012,1896
1013,1318
1014,4901
1015,3104
1016,1518
1017,5807
1018,8731
1019,2136
1020,1849
1021,9279
1022,4360
1023,8460
1024,8673
1025,1896
1026,9544
1027,418
1028,5998
1029,9529
1030,7352
1031,8756
1032,4155
1033,460
1034,2101
1035,4150
1036,9256
1037,5807
1038,7894
1039,3397
1040,6481
1041,3837
1042,4836
1043,2591
1044,593
1045,2005
1046,2987
1047,9890
1048,3842
1049,5141
1050,3727
1051,7509
1052,8414
1053,3068
1054,9425
1055,4637
1056,6316
1057,5090
1058,2029
1059,1200
1060,1414
1061,9309
1062,487
1063,2789
1064,7374
1065,4106
1066,1935
1067,5629
1068,7879
1069,4643
1070,9916
1071,2309
1072,9100
1073,319
1074,6626
1075,3657
1076,9324
1077,6024
1078,408
1079,3989
1080,5625
1081,3468
1082,2586
1083,9418
1084,6169
1085,3767
1086,3972
1087,5848
1088,293
1089,5363
1090,706
1091,4870
1092,8354
1093,7834
1094,6256
1095,6973
1096,3830
1097,1935
1098,2621
1099,6130
1100,3007
1101,5900
1102,1326
1103,996
1104,5452
1105,8523
1106,6958
1107,3800
1108,4380
1109,9745
1110,2955
1111,3706
1112,1680
1113,6951
1114,1253
1115,15
1116,2876
1117,8686
1118,7215
1119,8643
1120,7656
1121,8705
1122,4709
1123,2640
1124,5163
1125,8041
1126,807
1127,1660
1128,9385
1129,4716
1130,828
1131,9796
1132,4978
1133,5492
1134,1526
1135,438
1136,1355
1137,2029
1138,7706
1139,7487
1140,1732
1141,6177
1142,8802
1143,8471
1144,1935
1145,2640
1146,9062
1147,3522
1148,2470
1149,4537
1150,1606
1151,5776
1152,6073
1153,4337
1154,8842
1155,9453
1156,6692
1157,2873
1158,7456
1159,5968
1160,732
1161,2081
1162,3344
1163,9184
1164,2042
1165,423
1166,1742
1167,9136
1168,1340
1169,2857
1170,5760
1171,3717
1172,6389
1173,3729
1174,1718
1175,8032
1176,5998
1177,3699
1178,2772
1179,6978
1180,6504
1181,9184
1182,3940
1183,7305
1184,2621
1185,2832
1186,8731
1187,80
1188,7495
1189,1380
1190,8731
1191,3056
1192,4991
1193,1903
1194,9413
1195,7922
1196,7209
1197,5248
1198,2924
1199,1606
1200,1356
1201,5642
1202,6648
1203,883
1204,5723
1205,3472
1206,1874
1207,7362
1208,3244
1209,1455
1210,9265
1211,4185
1212,9824
1213,7879
1214,3913
1215,6411
1216,5491
1217,4297
1218,4509
1219,1478
1220,3057
1221,9518
1222,5328
1223,256
1224,9853
1225,9143
1226,9437
1227,3842
1228,5085
1229,7468
1230,5419
1231,8190
1232,2876
1233,2444
1234,4027
1235,4414
1236,4116
1237,1922
1238,927
1239,5193
1240,7114
1241,8025
1242,6341
1243,7247
1244,2539
1245,5747
1246,2047
1247,3540
1248,7072
1249,8429
1250,8336
1251,5980
1252,2857
1253,1672
1254,1102
1255,2730
1256,4446
1257,788
1258,6566
1259,3608
1260,1350
1261,5395
1262,5288
1263,7487
1264,3413
1265,6146
1266,8204
1267,1556
1268,2655
1269,4174
1270,9462
1271,4984
1272,4389
1273,6075
1274,9763
1275,6177
1276,1709
1277,5882
1278,4727
1279,5020
1280,6261
1281,1689
1282,8720
1283,7760
1284,6189
1285,2348
1286,8576
1287,3068
1288,1252
1289,5481
1290,6354
1291,1940
1292,8906
1293,5050
1294,2107
1295,4398
1296,5071
1297,3108
1298,7633
1299,3968
1300,7487
1301,4896
1302,4998
1303,8363
1304,2686
1305,319
1306,1523
1307,2589
1308,7216
1309,3709
1310,7788
1311,5113
1312,2073
1313,3007
1314,9780
1315,5769
1316,7765
1317,2314
1318,6339
1319,7274
1320,4038
1321,6111
1322,9455
1323,2862
1324,8689
1325,9763
1326,1467
1327,2491
1328,8230
1329,1456
1330,2877
1331,1637
1332,3727
1333,3366
1334,6428
1335,6821
1336,4018
1337,5946
1338,4769
1339,5149
1340,4873
1341,331
1342,7132
1343,3503
1344,2672
1345,8141
1346,644
1347,5113
1348,7352
1349,437
1350,5020
1351,3837
1352,280
1353,3989
1354,900
1355,2876
1356,7921
1357,6156
1358,312
1359,7399
1360,5689
1361,6868
1362,5230
1363,4922
1364,4485
1365,2587
1366,6014
1367,7673
1368,3706
1369,5232
1370,8319
1371,4370
1372,1937
1373,3861
1374,4484
1375,4055
1376,9448
1377,8746
1378,4389
1379,8233
1380,9537
1381,5646
1382,6183
1383,4165
1384,4057
1385,3557
1386,6150
1387,4101
1388,1935
1389,3308
1390,2552
1391,6605
1392,9699
1393,5296
1394,9143
1395,9002
1396,5288
1397,8276
1398,5136
1399,5965
1400,2197
1401,9865
1402,9390
1403,9786
1404,3536
1405,1742
1406,8054
1407,1874
1408,8506
1409,1739
1410,7897
1411,6147
1412,2238
1413,2471
1414,8369
1415,4965
1416,8688
1417,4724
1418,6547
1419,5479
1420,4232
1421,6188
1422,5725
1423,207
1424,6596
1425,8160
1426,7565
1427,9649
1428,7021
1429,6324
1430,9671
1431,26
1432,9374
1433,886
1434,1806
1435,2604
1436,8739
1437,3484
1438,9057
1439,4796
1440,2798
1441,2016
1442,3422
1443,5672
1444,6817
1445,7639
1446,579
1447,8793
1448,5910
1449,568
1450,6683
1451,8872
1452,3965
1453,2058
1454,1674
1455,543
1456,6253
1457,9911
1458,9187
1459,2695
1460,4483
1461,1112
1462,3678
1463,3376
1464,2686
1465,5177
1466,4026
1467,152
1468,8788
1469,3196
1470,8675
1471,7017
1472,6381
1473,1698
1474,1021
1475,2491
1476,6911
1477,821
1478,2876
1479,5269
1480,4974
1481,3083
1482,1998
1483,5108
1484,9522
1485,1066
1486,5183
1487,2940
1488,4558
1489,9529
1490,4870
1491,6709
1492,7024
1493,2429
1494,1159
1495,6665
1496,2591
1497,7807
1498,3762
1499,7736
1500,4374
1501,1590
1502,8064
1503,7209
1504,9305
1505,216
1506,5664
1507,5159
1508,8474
1509,1516
1510,8878
1511,9095
1512,7760
1513,2440
1514,4018
1515,3729
1516,2228
1517,5612
1518,9094
1519,8696
1520,5141
1521,2129
1522,6974
1523,8261
1524,711
1525,8966
1526,495
1527,5885
1528,5146
1529,4556
1530,4549
1531,3950
1532,8916
1533,8107
1534,4857
1535,3780
1536,9762
1537,6434
1538,159
1539,5746
1540,7482
1541,3068
1542,8619
1543,7170
1544,1204
1545,1463
1546,6625
1547,5350
1548,6481
1549,495
1550,5288
1551,7247
1552,5462
1553,9309
1554,2581
1555,1906
1556,7996
1557,5507
1558,7279
1559,6477
1560,730
1561,4553
1562,9746
1563,459
1564,7952
1565,9839
1566,4267
1567,1171
1568,465
1569,1200
1570,8707
1571,8109
1572,190
1573,5930
1574,1158
1575,4596
1576,1113
1577,7520
1578,1783
1579,2117
1580,8144
1581,5364
1582,1223
1583,3761
1584,5350
1585,3097
1586,3533
1587,5897
1588,3727
1589,4083
1590,1854
1591,7244
1592,6898
1593,7625
1594,579
1595,7209
1596,744
1597,6353
1598,8192
1599,2416
1600,1291
1601,8570
1602,9468
1603,2686
1604,7632
1605,5698
1606,1112
1607,8704
1608,3086
1609,1739
1610,3473
1611,3017
1612,3590
1613,8063
1614,785
1615,4380
1616,7020
1617,6134
1618,4426
1619,1669
1620,3658
1621,5022
1622,6489
1623,5986
1624,3224
1625,772
1626,4537
1627,9196
1628,319
1629,2655
1630,5276
1631,6071
1632,9248
1633,7066
1634,6361
1635,812
1636,3735
1637,6094
1638,7055
1639,6104
1640,5403
1641,1034
1642,2078
1643,1978
1644,1491
1645,1588
1646,3674
1647,4732
1648,254
1649,9490
1650,9543
1651,8396
1652,5047
1653,6937
1654,773
1655,1781
1656,4065
1657,910
1658,259
1659,6407
1660,5572
1661,3674
1662,5829
1663,9839
1664,438
1665,6006
1666,1326
1667,6434
1668,5345
1669,9069
1670,6354
1671,5189
1672,4649
1673,202
1674,4185
1675,2501
1676,7479
1677,6564
1678,6162
1679,3064
1680,4955
1681,3384
1682,6892
1683,4909
1684,2955
1685,5686
1686,2970
1687,5296
1688,4350
1689,3621
1690,6804
1691,3706
1692,6481
1693,7656
1694,3924
1695,7082
1696,1748
1697,6973
1698,6492
1699,568
1700,4535
1701,3998
1702,2021
1703,8521
1704,4080
1705,7579
1706,3049
1707,8169
1708,5685
1709,390
1710,4792
1711,7362
1712,6817
1713,9972
1714,1740
1715,3400
1716,9833
1717,4965
1718,6826
1719,8094
1720,257
1721,8231
1722,7042
1723,4055
1724,2141
1725,5417
1726,2481
1727,8157
1728,6405
1729,5436
1730,8782
1731,2844
1732,3289
1733,6146
1734,4952
1735,1719
1736,9447
1737,8280
1738,9605
1739,1811
1740,4395
1741,6185
1742,6126
1743,2410
1744,5141
1745,5494
1746,5256
1747,9328
1748,1162
1749,7007
1750,285
1751,5996
1752,348
1753,9092
1754,3234
1755,5260
1756,9614
1757,3327
1758,4267
1759,5823
1760,3147
1761,7802
1762,8523
1763,4559
1764,9848
1765,2152
1766,4027
1767,6256
1768,9445
1769,579
1770,325
1771,6392
1772,8683
1773,6327
1774,5722
1775,6883
1776,216
1777,4914
1778,6272
1779,3220
1780,5598
1781,6642
1782,3262
1783,8845
1784,2730
1785,1668
1786,8104
1787,9048
1788,8878
1789,6455
1790,2035
1791,1204
1792,8763
1793,7610
1794,2821
1795,5227
1796,9836
1797,7378
1798,8297
1799,6133
1800,6850
1801,1619
1802,2264
1803,8788
1804,8502
1805,2409
1806,2754
1807,4556
1808,9131
1809,5363
1810,3902
1811,626
1812,2619
1813,4870
1814,5364
1815,2200
1816,3941
1817,7571
1818,3139
1819,821
1820,9374
1821,9906
1822,9083
1823,755
1824,1803
1825,6103
1826,4106
1827,4593
1828,6841
1829,3265
1830,6209
1831,2470
1832,2212
1833,5427
1834,5713
1835,2772
1836,3376
1837,8205
1838,4699
1839,6073
1840,9462
1841,3007
1842,9245
1843,9267
1844,8950
1845,4232
1846,2621
1847,5848
1848,2197
1849,7367
1850,6221
1851,3136
1852,4175
1853,3220
1854,4508
1855,8351
1856,4793
1857,360
1858,9766
1859,9401
1860,9011
1861,788
1862,5882
1863,5615
1864,212
1865,3334
1866,2141
1867,1642
1868,7480
1869,7736
1870,9902
1871,8466
1872,8852
1873,6601
1874,5333
1875,5668
1876,2564
1877,9655
1878,1517
1879,5729
1880,4959
1881,3645
1882,614
1883,4784
1884,1659
1885,2432
1886,9863
1887,3794
1888,393
1889,9038
1890,2006
1891,7337
1892,3377
1893,7475
1894,6668
1895,3101
1896,6547
1897,8791
1898,518
1899,464
1900,8668
1901,2990
1902,4484
1903,9136
1904,2267
1905,1450
1906,4202
1907,2551
1908,8739
1909,3484
1910,256
1911,7419
1912,4948
1913,7724
1914,5461
1915,5785
1916,4462
1917,2552
1918,631
1919,6718
1920,8417
1921,743
1922,6492
1923,9902
1924,7126
1925,2758
1926,5796
1927,8064
1928,3235
1929,4812
1930,6024
1931,3255
1932,2260
1933,8718
1934,4998
1935,8293
1936,8974
1937,8779
1938,7592
1939,8865
1940,5807
1941,7178
1942,7574
1943,7327
1944,1961
1945,1511
1946,1804
1947,8288
1948,4984
1949,4952
1950,8780
1951,7911
1952,7693
1953,8718
1954,7234
1955,6817
1956,7045
1957,7170
1958,9434
1959,2691
1960,2119
1961,2198
1962,4947
1963,8024
1964,4991
1965,8249
1966,240
1967,5955
1968,9693
1969,212
1970,2470
1971,9647
1972,4881
1973,9418
1974,2586
1975,7
1976,2145
1977,2636
1978,6937
1979,887
1980,5419
1981,7656
1982,6026
1983,9950
1984,9528
1985,5600
1986,1783
1987,7611
1988,1509
1989,7836
1990,4400
1991,3101
1992,6755
1993,4925
1994,5968
1995,9463
1996,7573
1997,6441
1998,6568
1999,8496
2000,473
2001,5350
2002,5398
2003,2309
2004,5535
2005,1183
2006,7651
2007,8296
2008,3003
2009,3603
2010,4793
2011,5882
2012,9585
2013,4258
2014,7672
2015,5333
2016,9527
2017,2695
2018,3705
2019,1171
2020,2236
2021,1158
2022,5296
2023,4405
2024,9252
2025,2197
2026,3413
2027,1382
2028,3758
2029,3512
2030,5180
2031,2460
2032,1692
2033,7565
2034,8369
2035,4769
2036,116
2037,9245
2038,1848
2039,6816
2040,1356
2041,1152
2042,6550
2043,209
2044,5854
2045,4177
2046,7991
2047,6232
2048,2633
2049,7608
2050,2194
2051,5998
2052,7054
2053,7639
2054,5729
2055,1411
2056,6407
2057,1869
2058,6230
2059,3397
2060,5165
2061,2066
2062,3722
2063,5523
2064,13
2065,9066
2066,9902
2067,4163
2068,1166
2069,6492
2070,9911
2071,8870
2072,8521
2073,728
2074,5082
2075,9202
2076,1518
2077,9797
2078,9604
2079,9065
2080,4784
2081,1394
2082,7533
2083,3377
2084,532
2085,6844
2086,887
2087,993
2088,1204
2089,182
2090,2533
2091,53
2092,8779
2093,4600
2094,3547
2095,7884
2096,8643
2097,7487
2098,8250
2099,8242
2100,2857
2101,7733
2102,6096
2103,3545
2104,7406
2105,202
2106,4531
2107,4332
2108,8244
2109,1643
2110,1516
2111,9618
2112,2826
2113,4776
2114,9613
2115,7042
2116,8625
2117,321
2118,9509
2119,4273
2120,9908
2121,7535
2122,5986
2123,264
2124,4055
2125,2074
2126,4612
2127,4535
2128,1112
2129,2552
2130,7478
2131,9403
2132,4267
2133,1883
2134,559
2135,5624
2136,6278
2137,4469
2138,7805
2139,7951
2140,7021
2141,7981
2142,5780
2143,324
2144,4120
2145,7097
2146,9243
2147,8328
2148,8036
2149,60
2150,6414
2151,9836
2152,9495
2153,6027
2154,8183
2155,63
2156,7363
2157,9591
2158,6097
2159,7802
2160,844
2161,2584
2162,7266
2163,1355
2164,2145
2165,4443
2166,63
2167,4443
2168,1987
2169,6318
2170,8268
2171,7635
2172,9183
2173,3950
2174,5899
2175,7055
2176,8834
2177,3876
2178,1291
2179,7054
2180,566
2181,8779
2182,9618
2183,3114
2184,8242
2185,3281
2186,8636
2187,776
2188,6833
2189,4291
2190,579
2191,6704
2192,2329
2193,7205
2194,6268
2195,6796
2196,5533
2197,4354
2198,1013
2199,3017
2200,9601
2201,6564
2202,9911
2203,8230
2204,6310
2205,5229
2206,975
2207,7809
2208,3725
2209,4995
2210,896
2211,6733
2212,6067
2213,9645
2214,2136
2215,7240
2216,155
2217,7610
2218,5624
2219,969
2220,4361
2221,798
2222,2888
2223,67
2224,1113
2225,6198
2226,8503
2227,8533
2228,9981
2229,4282
2230,6732
2231,6450
2232,6632
2233,836
2234,8018
2235,9425
2236,795
2237,9183
2238,194
2239,6625
2240,4949
2241,9299
2242,8092
2243,1193
2244,5182
2245,4259
2246,1353
2247,4408
2248,249
2249,3625
2250,1935
2251,4054
2252,9484
2253,339
2254,4431
2255,9849
2256,5208
2257,4335
2258,1698
2259,5955
2260,3774
2261,6663
2262,7186
2263,6019
2264,8879
2265,7891
2266,7171
2267,1178
2268,1909
2269,713
2270,9100
2271,2967
2272,8050
2273,4764
2274,3051
2275,8714
2276,5786
2277,3397
2278,5076
2279,8229
2280,7072
2281,2818
2282,2876
2283,578
2284,5494
2285,5180
2286,8099
2287,4446
2288,8956
2289,7341
2290,7181
2291,1516
2292,9592
2293,9154
2294,2858
2295,9036
2296,256
2297,9328
2298,9843
2299,5029
2300,8184
2301,207
2302,6737
2303,9780
2304,1896
2305,553
2306,8396
2307,5057
2308,3655
2309,3257
2310,4876
2311,3722
2312,1241
2313,3363
2314,3174
2315,4914
2316,620
2317,3234
2318,4944
2319,9797
2320,5468
2321,5202
2322,83
2323,5953
2324,9585
2325,7097
2326,1862
2327,936
2328,8539
2329,2529
2330,8750
2331,1698
2332,5804
2333,9147
2334,4596
2335,2472
2336,2000
2337,7907
2338,5168
2339,2384
2340,8925
2341,732
2342,7952
2343,7125
2344,7450
2345,9236
2346,1253
2347,4792
2348,9962
2349,4925
2350,4991
2351,4123
2352,821
2353,9766
2354,6940
2355,7487
2356,9468
2357,7247
2358,582
2359,9989
2360,5725
2361,9287
2362,7197
2363,1516
2364,7762
2365,7256
2366,9528
2367,4900
2368,3794
2369,9516
2370,5892
2371,5227
2372,3878
2373,1350
2374,8026
2375,3539
2376,8305
2377,3094
2378,15
2379,8746
2380,9476
2381,4512
2382,2038
2383,4270
2384,854
2385,6786
2386,4770
2387,9073
2388,2427
2389,7984
2390,9607
2391,771
2392,5812
2393,6089
2394,8184
2395,8479
2396,9267
2397,5628
2398,1437
2399,8052
2400,3706
2401,7852
2402,6075
2403,1698
2404,7347
2405,9244
2406,4528
2407,7970
2408,100
2409,4981
2410,9747
2411,5764
2412,7916
2413,6445
2414,2172
2415,8937
2416,7891
2417,6041
2418,4575
2419,7178
2420,8904
2421,2100
2422,8331
2423,5288
2424,6913
2425,6702
2426,5363
2427,184
2428,164
2429,2171
2430,8705
2431,3117
2432,6311
2433,5337
2434,3409
2435,9756
2436,3743
2437,7407
2438,6816
2439,5998
2440,6075
2441,5350
2442,4886
2443,8478
2444,3409
2445,8124
2446,4157
2447,7419
2448,1650
2449,4335
2450,501
2451,1426
2452,5807
2453,7024
2454,1420
2455,3601
2456,1650
2457,2165
2458,3293
2459,8460
2460,1680
2461,4465
2462,1062
2463,5672
2464,16
2465,1075
2466,6681
2467,4258
2468,8024
2469,4118
2470,5125
2471,2986
2472,4017
2473,4414
2474,6642
2475,4678
2476,8396
2477,5141
2478,440
2479,4102
2480,6504
2481,1166
2482,1849
2483,4273
2484,9846
2485,7205
2486,7021
2487,3755
2488,6844
2489,6772
2490,15
2491,1935
2492,9073
2493,8229
2494,3533
2495,9204
2496,8897
2497,7185
2498,7743
2499,1954
2500,9218
2501,4195
2502,8152
2503,3086
2504,7926
2505,6057
2506,256
2507,9872
2508,888
2509,8673
2510,575
2511,9585
2512,6740
2513,339
2514,6650
2515,4705
2516,9515
2517,8075
2518,9188
2519,7097
2520,8360
2521,1375
2522,8867
2523,5256
2524,6565
2525,6719
2526,5641
2527,2122
2528,1698
2529,6480
2530,1523
2531,9979
