Id,Predicted
752,212
753,8574
754,1045
755,3470
756,4622
757,6734
758,1761
759,2244
760,1972
761,4069
762,6720
763,4575
764,3783
765,2456
766,2343
767,494
768,6158
769,9082
770,1210
771,1045
772,3590
773,9831
774,9269
775,447
776,1045
777,4267
778,1529
779,510
780,3793
781,1045
782,5705
783,1045
784,2119
785,3893
786,2475
787,9077
788,1045
789,8739
790,7025
791,1045
792,700
793,1665
794,1090
795,9328
796,4122
797,9189
798,310
799,5780
800,8960
801,5006
802,6212
803,5040
804,1045
805,5930
806,2442
807,4568
808,6495
809,2442
810,5519
811,711
812,3783
813,1045
814,5571
815,9333
816,1045
817,1045
818,6063
819,1467
820,6492
821,4935
822,1045
823,3017
824,1045
825,8591
826,2733
827,6212
828,7665
829,1045
830,1045
831,8498
832,1045
833,1045
834,570
835,5519
836,1045
837,7200
838,9512
839,5523
840,1045
841,3783
842,1045
843,1698
844,2579
845,1287
846,1628
847,5642
848,6153
849,5614
850,5519
851,2037
852,6492
853,9214
854,1045
855,3339
856,9823
857,9482
858,5396
859,8704
860,4693
861,1045
862,3174
863,1045
864,7265
865,9189
866,9189
867,1045
868,4219
869,3085
870,8214
871,1045
872,6541
873,4638
874,543
875,5495
876,7066
877,2000
878,1815
879,3783
880,6632
881,7991
882,2442
883,6554
884,7826
885,190
886,1045
887,7171
888,8591
889,5725
890,2445
891,1045
892,5381
893,9930
894,1045
895,4772
896,6725
897,3783
898,3243
899,4235
900,3783
901,781
902,852
903,3271
904,1045
905,5780
906,4398
907,3220
908,7936
909,5425
910,2308
911,1045
912,3042
913,6803
914,2369
915,6278
916,1045
917,1045
918,1045
919,6289
920,3152
921,1293
922,3783
923,3783
924,5818
925,7280
926,8225
927,8018
928,3250
929,1045
930,4119
931,2416
932,9836
933,1045
934,3879
935,1317
936,5695
937,1045
938,3783
939,5747
940,1045
941,1045
942,8931
943,5150
944,8931
945,1045
946,5930
947,6183
948,6632
949,5260
950,6070
951,1045
952,5901
953,384
954,1970
955,2319
956,1019
957,571
958,6846
959,9189
960,4054
961,8228
962,6191
963,7628
964,3870
965,7823
966,1045
967,6235
968,2466
969,8791
970,5354
971,5713
972,7028
973,2794
974,8285
975,5592
976,249
977,9710
978,1045
979,1758
980,8193
981,608
982,2126
983,5227
984,7683
985,1045
986,1045
987,613
988,1045
989,6235
990,9189
991,1206
992,9054
993,1045
994,9680
995,5621
996,4467
997,1045
998,3783
999,1045
1000,3783
1001,6370
1002,7825
1003,9357
1004,209
1005,69
1006,9328
1007,2244
1008,5436
1009,3783
1010,2714
1011,3030
1012,6650
1013,7493
1014,3392
1015,3104
1016,9189
1017,6001
1018,8731
1019,9292
1020,3051
1021,5153
1022,7616
1023,652
1024,5857
1025,8952
1026,13
1027,3165
1028,1045
1029,1665
1030,5424
1031,8423
1032,2661
1033,3777
1034,3815
1035,1045
1036,7895
1037,6096
1038,1836
1039,5260
1040,8931
1041,1045
1042,8352
1043,1045
1044,3783
1045,7227
1046,2366
1047,9890
1048,6450
1049,1045
1050,5519
1051,2133
1052,3783
1053,761
1054,7770
1055,5527
1056,3783
1057,2787
1058,5710
1059,1091
1060,1045
1061,1045
1062,2660
1063,4110
1064,4380
1065,51
1066,7103
1067,1129
1068,495
1069,2366
1070,5125
1071,5715
1072,3747
1073,7642
1074,9189
1075,487
1076,9324
1077,1045
1078,8305
1079,4169
1080,3639
1081,190
1082,1305
1083,9418
1084,8089
1085,7683
1086,551
1087,2734
1088,6458
1089,2959
1090,4952
1091,7408
1092,1698
1093,5439
1094,6256
1095,1045
1096,7509
1097,1045
1098,1045
1099,9728
1100,3879
1101,8272
1102,1326
1103,5551
1104,346
1105,3783
1106,8968
1107,1045
1108,2491
1109,5029
1110,1918
1111,18
1112,4219
1113,7668
1114,4472
1115,1792
1116,5163
1117,9571
1118,1045
1119,2785
1120,5592
1121,353
1122,6166
1123,3826
1124,7950
1125,1045
1126,7431
1127,9749
1128,1045
1129,4716
1130,3783
1131,9086
1132,2158
1133,1045
1134,1698
1135,1045
1136,4974
1137,8931
1138,5403
1139,1045
1140,9126
1141,2442
1142,9170
1143,9774
1144,9448
1145,5175
1146,13
1147,3522
1148,2470
1149,2203
1150,266
1151,8065
1152,4265
1153,1230
1154,1045
1155,951
1156,8679
1157,2873
1158,5378
1159,5968
1160,3783
1161,390
1162,1045
1163,9184
1164,4444
1165,1045
1166,1045
1167,9136
1168,2333
1169,5146
1170,6156
1171,1045
1172,1061
1173,5857
1174,518
1175,1045
1176,1045
1177,1045
1178,1045
1179,1045
1180,7467
1181,9184
1182,2481
1183,2442
1184,5527
1185,794
1186,8941
1187,5548
1188,1045
1189,7362
1190,2998
1191,4963
1192,1045
1193,8473
1194,2224
1195,9189
1196,9386
1197,9601
1198,6898
1199,4383
1200,1356
1201,1045
1202,8398
1203,9368
1204,2499
1205,7816
1206,6135
1207,9744
1208,3244
1209,1045
1210,1045
1211,5308
1212,9407
1213,3255
1214,3597
1215,2238
1216,2481
1217,1045
1218,1045
1219,8167
1220,7152
1221,8701
1222,6710
1223,7816
1224,3344
1225,7414
1226,9189
1227,1518
1228,6023
1229,6049
1230,1045
1231,7013
1232,3826
1233,92
1234,616
1235,1045
1236,13
1237,4331
1238,4115
1239,5657
1240,8014
1241,3651
1242,4674
1243,3039
1244,6500
1245,3658
1246,7166
1247,6019
1248,7292
1249,821
1250,3682
1251,1045
1252,1045
1253,385
1254,1665
1255,7816
1256,1045
1257,5045
1258,9189
1259,1453
1260,1045
1261,2841
1262,7816
1263,9875
1264,9189
1265,9178
1266,2954
1267,3733
1268,73
1269,2081
1270,5260
1271,4623
1272,6710
1273,4539
1274,1045
1275,2442
1276,4566
1277,3783
1278,8716
1279,1045
1280,1137
1281,4935
1282,4219
1283,4559
1284,9189
1285,1380
1286,8576
1287,3068
1288,13
1289,2695
1290,4267
1291,1045
1292,8906
1293,1717
1294,3695
1295,9654
1296,8265
1297,3108
1298,3783
1299,4336
1300,5146
1301,4492
1302,4219
1303,5642
1304,6739
1305,608
1306,1045
1307,9090
1308,9189
1309,1281
1310,13
1311,5254
1312,370
1313,1918
1314,4456
1315,4519
1316,1192
1317,3783
1318,6027
1319,7274
1320,4649
1321,7056
1322,727
1323,1045
1324,8689
1325,265
1326,55
1327,7936
1328,8230
1329,9404
1330,4055
1331,7213
1332,3783
1333,6481
1334,4279
1335,6876
1336,4018
1337,5199
1338,6191
1339,5822
1340,6412
1341,4219
1342,3837
1343,9716
1344,9418
1345,1045
1346,644
1347,1644
1348,7352
1349,972
1350,1045
1351,1045
1352,280
1353,8961
1354,3783
1355,2876
1356,5424
1357,1045
1358,3686
1359,1045
1360,7366
1361,13
1362,1568
1363,9189
1364,6634
1365,1171
1366,3870
1367,2115
1368,2990
1369,3783
1370,2647
1371,1045
1372,2902
1373,1045
1374,1045
1375,4444
1376,1045
1377,9368
1378,5219
1379,7025
1380,4026
1381,2054
1382,1980
1383,5408
1384,5296
1385,4019
1386,6150
1387,13
1388,1559
1389,103
1390,4077
1391,608
1392,3713
1393,2827
1394,5286
1395,266
1396,5288
1397,3870
1398,4444
1399,5965
1400,1045
1401,9865
1402,9865
1403,1045
1404,3463
1405,8229
1406,549
1407,5125
1408,8506
1409,1739
1410,5694
1411,2240
1412,4069
1413,4631
1414,6772
1415,9680
1416,1299
1417,5219
1418,7428
1419,5479
1420,1927
1421,6188
1422,4356
1423,2690
1424,1549
1425,5484
1426,6224
1427,9170
1428,6911
1429,1045
1430,3783
1431,6841
1432,3783
1433,5524
1434,2763
1435,1888
1436,9178
1437,73
1438,2890
1439,2381
1440,4018
1441,1529
1442,6632
1443,13
1444,1045
1445,1045
1446,1045
1447,1045
1448,4743
1449,1921
1450,6683
1451,1045
1452,8234
1453,1045
1454,1045
1455,543
1456,1935
1457,3726
1458,3783
1459,2695
1460,3783
1461,5396
1462,5436
1463,665
1464,6898
1465,5177
1466,4275
1467,3783
1468,3783
1469,4968
1470,1045
1471,1980
1472,6632
1473,7913
1474,3783
1475,3783
1476,9178
1477,2661
1478,2876
1479,6058
1480,849
1481,9189
1482,6441
1483,1045
1484,7312
1485,8188
1486,944
1487,4994
1488,9863
1489,4426
1490,1045
1491,9976
1492,5413
1493,9189
1494,9189
1495,9740
1496,7638
1497,7513
1498,1045
1499,1045
1500,3800
1501,1590
1502,1045
1503,1045
1504,4065
1505,2591
1506,768
1507,9279
1508,39
1509,835
1510,3779
1511,8293
1512,5260
1513,6428
1514,8031
1515,1088
1516,7529
1517,5612
1518,9094
1519,7487
1520,1045
1521,5581
1522,5865
1523,1045
1524,9958
1525,1343
1526,5519
1527,4047
1528,3995
1529,9189
1530,1045
1531,1045
1532,3783
1533,1045
1534,3220
1535,8495
1536,994
1537,1698
1538,1045
1539,9
1540,3828
1541,1820
1542,7441
1543,1921
1544,9189
1545,1045
1546,3783
1547,1045
1548,1045
1549,933
1550,7816
1551,9565
1552,3783
1553,1045
1554,1045
1555,8773
1556,8432
1557,4999
1558,3050
1559,8187
1560,6354
1561,2192
1562,1045
1563,1438
1564,2126
1565,8956
1566,1045
1567,4477
1568,5175
1569,2102
1570,4911
1571,2888
1572,4356
1573,4562
1574,6944
1575,1045
1576,133
1577,1045
1578,8132
1579,1525
1580,2567
1581,1045
1582,7565
1583,5747
1584,3783
1585,8153
1586,4203
1587,8968
1588,4519
1589,8076
1590,1854
1591,3783
1592,807
1593,1045
1594,3783
1595,960
1596,1045
1597,1045
1598,3783
1599,2416
1600,1291
1601,9189
1602,1045
1603,6287
1604,2572
1605,6637
1606,5396
1607,8704
1608,13
1609,8321
1610,489
1611,1045
1612,3590
1613,4649
1614,1045
1615,1045
1616,2195
1617,6134
1618,5506
1619,4154
1620,3658
1621,8710
1622,1698
1623,9189
1624,1045
1625,1045
1626,5371
1627,1901
1628,4921
1629,5248
1630,9865
1631,595
1632,6816
1633,7066
1634,8694
1635,4219
1636,1045
1637,709
1638,3450
1639,1045
1640,9948
1641,5492
1642,1045
1643,3783
1644,6147
1645,9189
1646,1305
1647,1045
1648,2466
1649,1045
1650,2717
1651,1045
1652,1045
1653,1045
1654,757
1655,5175
1656,1045
1657,3783
1658,7303
1659,3793
1660,1045
1661,1526
1662,1045
1663,2381
1664,1045
1665,7679
1666,2435
1667,70
1668,5519
1669,9069
1670,1045
1671,1370
1672,2179
1673,202
1674,6372
1675,1339
1676,8872
1677,700
1678,8093
1679,4882
1680,9178
1681,3384
1682,7809
1683,3483
1684,4841
1685,3936
1686,360
1687,4267
1688,3783
1689,13
1690,9790
1691,4859
1692,266
1693,6648
1694,3135
1695,3593
1696,1748
1697,1045
1698,6492
1699,1045
1700,7633
1701,7421
1702,1045
1703,4219
1704,4080
1705,8585
1706,4001
1707,1665
1708,3783
1709,9597
1710,4792
1711,1570
1712,25
1713,9261
1714,2911
1715,6632
1716,7640
1717,4318
1718,4308
1719,5614
1720,1045
1721,1045
1722,8362
1723,1045
1724,4633
1725,9189
1726,4444
1727,1669
1728,7513
1729,6650
1730,8782
1731,6805
1732,5944
1733,1455
1734,4658
1735,3783
1736,3227
1737,3431
1738,6073
1739,3039
1740,159
1741,597
1742,9189
1743,1485
1744,1045
1745,9012
1746,8130
1747,5232
1748,4032
1749,7007
1750,8826
1751,2264
1752,9744
1753,9918
1754,9819
1755,6751
1756,9189
1757,1045
1758,9437
1759,5857
1760,5713
1761,7802
1762,4219
1763,1045
1764,6705
1765,7658
1766,3135
1767,6637
1768,6632
1769,7609
1770,8931
1771,1045
1772,8683
1773,4615
1774,6201
1775,1935
1776,3783
1777,9725
1778,8576
1779,8931
1780,9875
1781,4410
1782,1045
1783,1045
1784,1896
1785,2363
1786,6339
1787,9189
1788,1045
1789,6455
1790,7721
1791,4185
1792,8763
1793,3783
1794,4102
1795,1045
1796,283
1797,190
1798,8297
1799,5392
1800,9189
1801,1171
1802,1045
1803,951
1804,8508
1805,7331
1806,3950
1807,1875
1808,8282
1809,6929
1810,4571
1811,2192
1812,8041
1813,4633
1814,825
1815,2200
1816,1416
1817,370
1818,4995
1819,7003
1820,7114
1821,1045
1822,3026
1823,7027
1824,3597
1825,13
1826,630
1827,4593
1828,8712
1829,8921
1830,9189
1831,2220
1832,6279
1833,5206
1834,2238
1835,1045
1836,4038
1837,3783
1838,1523
1839,5642
1840,3783
1841,4219
1842,9245
1843,9638
1844,1509
1845,5308
1846,1045
1847,2238
1848,1045
1849,7367
1850,1698
1851,9571
1852,611
1853,6907
1854,7936
1855,9443
1856,425
1857,3934
1858,1045
1859,4219
1860,9011
1861,1045
1862,1814
1863,3783
1864,7315
1865,2605
1866,4769
1867,3253
1868,6554
1869,2852
1870,6652
1871,1045
1872,4219
1873,7079
1874,608
1875,5958
1876,888
1877,6856
1878,1517
1879,5729
1880,1045
1881,189
1882,3950
1883,1053
1884,7816
1885,1518
1886,2755
1887,2381
1888,5468
1889,1045
1890,1045
1891,6275
1892,6455
1893,6547
1894,8303
1895,1045
1896,8065
1897,608
1898,1045
1899,2442
1900,9189
1901,1045
1902,2857
1903,9136
1904,2267
1905,1450
1906,2776
1907,2551
1908,212
1909,3484
1910,256
1911,4450
1912,4948
1913,1742
1914,3783
1915,4059
1916,1045
1917,3133
1918,850
1919,2829
1920,4940
1921,4921
1922,5338
1923,1045
1924,1045
1925,1045
1926,7479
1927,2118
1928,1045
1929,4812
1930,782
1931,3566
1932,1529
1933,1796
1934,5588
1935,1045
1936,5743
1937,9189
1938,4219
1939,582
1940,6001
1941,7178
1942,908
1943,7067
1944,3249
1945,7513
1946,1804
1947,1045
1948,4341
1949,8958
1950,7816
1951,9189
1952,3121
1953,8718
1954,7234
1955,3525
1956,7045
1957,7170
1958,1045
1959,8965
1960,5646
1961,3695
1962,6898
1963,1045
1964,1045
1965,2500
1966,5810
1967,1045
1968,4485
1969,2442
1970,5260
1971,5502
1972,5087
1973,1698
1974,1045
1975,8274
1976,1045
1977,319
1978,2024
1979,6197
1980,773
1981,3951
1982,1045
1983,3688
1984,1118
1985,1045
1986,1045
1987,8873
1988,7313
1989,1045
1990,1045
1991,3387
1992,9422
1993,4925
1994,7478
1995,4494
1996,3597
1997,3783
1998,3086
1999,2579
2000,1523
2001,1045
2002,5992
2003,9481
2004,5535
2005,8555
2006,5845
2007,1045
2008,670
2009,3371
2010,1045
2011,6823
2012,160
2013,1045
2014,1045
2015,7671
2016,1045
2017,5679
2018,794
2019,1171
2020,5857
2021,700
2022,6257
2023,1045
2024,2126
2025,7236
2026,1045
2027,8797
2028,5679
2029,6714
2030,487
2031,1980
2032,9250
2033,3722
2034,1045
2035,1045
2036,5557
2037,1509
2038,9193
2039,1045
2040,1356
2041,1045
2042,6048
2043,13
2044,2082
2045,3327
2046,5335
2047,2488
2048,2633
2049,2268
2050,4219
2051,3418
2052,3783
2053,2343
2054,5729
2055,563
2056,4882
2057,3783
2058,1907
2059,3450
2060,999
2061,3783
2062,3722
2063,5778
2064,4219
2065,9066
2066,422
2067,1811
2068,1045
2069,8168
2070,2024
2071,1045
2072,5226
2073,1045
2074,5360
2075,1045
2076,8022
2077,9797
2078,9604
2079,1045
2080,3397
2081,5260
2082,1045
2083,3861
2084,1673
2085,6756
2086,1747
2087,4672
2088,589
2089,5642
2090,9189
2091,7566
2092,9189
2093,8065
2094,2595
2095,1665
2096,5774
2097,5614
2098,8751
2099,2829
2100,1045
2101,7733
2102,531
2103,1045
2104,7406
2105,1045
2106,6185
2107,4625
2108,3473
2109,9382
2110,9123
2111,2678
2112,1333
2113,7671
2114,7281
2115,9606
2116,2929
2117,2733
2118,4772
2119,2203
2120,1045
2121,391
2122,2824
2123,5105
2124,1045
2125,700
2126,5286
2127,4935
2128,1698
2129,5502
2130,7276
2131,5489
2132,3783
2133,2968
2134,283
2135,5624
2136,2442
2137,1343
2138,2721
2139,1045
2140,1045
2141,8530
2142,5780
2143,623
2144,3783
2145,7913
2146,5439
2147,8871
2148,7514
2149,218
2150,7482
2151,2102
2152,8077
2153,7537
2154,1045
2155,63
2156,9189
2157,6191
2158,7006
2159,7802
2160,4133
2161,1359
2162,8257
2163,6801
2164,1045
2165,1333
2166,63
2167,4562
2168,9537
2169,1045
2170,2220
2171,4262
2172,5618
2173,1045
2174,2605
2175,7639
2176,1045
2177,3876
2178,4780
2179,1045
2180,7880
2181,1045
2182,8760
2183,1230
2184,830
2185,4061
2186,1698
2187,4238
2188,8907
2189,1045
2190,1927
2191,1045
2192,5260
2193,2181
2194,6268
2195,2942
2196,6194
2197,5345
2198,1045
2199,4749
2200,1045
2201,6564
2202,9170
2203,1380
2204,1251
2205,1045
2206,9262
2207,5548
2208,3725
2209,1210
2210,5175
2211,8539
2212,8366
2213,823
2214,6224
2215,1045
2216,1045
2217,1758
2218,5624
2219,8120
2220,7025
2221,3783
2222,7033
2223,6523
2224,1113
2225,5206
2226,4358
2227,8052
2228,8993
2229,8362
2230,5260
2231,13
2232,4168
2233,1045
2234,2126
2235,4667
2236,4986
2237,3783
2238,1045
2239,6257
2240,8153
2241,1045
2242,2013
2243,8048
2244,5182
2245,9986
2246,1353
2247,7556
2248,1045
2249,1539
2250,1045
2251,8352
2252,2661
2253,209
2254,4431
2255,6354
2256,5208
2257,7448
2258,9213
2259,1045
2260,4866
2261,5227
2262,7072
2263,2661
2264,5854
2265,958
2266,6632
2267,53
2268,6522
2269,8793
2270,9100
2271,1265
2272,8050
2273,8271
2274,7624
2275,7952
2276,5786
2277,1918
2278,5076
2279,1305
2280,8872
2281,7513
2282,2876
2283,1045
2284,1665
2285,5180
2286,8861
2287,380
2288,5519
2289,1749
2290,4219
2291,7935
2292,2862
2293,4968
2294,3567
2295,2990
2296,7513
2297,2308
2298,9843
2299,1045
2300,319
2301,5494
2302,2955
2303,3783
2304,5519
2305,9439
2306,13
2307,1045
2308,4481
2309,3783
2310,4876
2311,4994
2312,5512
2313,3363
2314,8903
2315,4742
2316,2959
2317,4828
2318,3845
2319,9797
2320,4027
2321,2442
2322,7668
2323,9745
2324,7769
2325,5125
2326,8319
2327,1045
2328,2794
2329,4336
2330,4089
2331,4728
2332,9527
2333,6687
2334,2442
2335,1045
2336,2000
2337,6089
2338,3025
2339,7320
2340,8925
2341,1045
2342,7952
2343,8819
2344,1045
2345,5028
2346,7517
2347,9064
2348,5144
2349,4925
2350,1045
2351,2592
2352,7565
2353,2231
2354,5286
2355,7487
2356,9559
2357,2511
2358,4995
2359,6715
2360,5436
2361,1549
2362,3849
2363,3254
2364,7593
2365,4968
2366,5335
2367,27
2368,3794
2369,9516
2370,363
2371,4841
2372,4219
2373,5601
2374,1560
2375,3539
2376,1735
2377,5654
2378,1045
2379,1045
2380,8516
2381,13
2382,4219
2383,1045
2384,5208
2385,1822
2386,4770
2387,4921
2388,2427
2389,3525
2390,963
2391,2438
2392,3783
2393,1045
2394,7115
2395,1045
2396,4712
2397,5628
2398,9522
2399,6519
2400,1653
2401,6063
2402,1045
2403,2929
2404,7347
2405,5726
2406,2356
2407,2180
2408,7801
2409,3244
2410,1045
2411,1045
2412,7642
2413,8041
2414,3266
2415,8937
2416,4616
2417,6041
2418,10000
2419,7178
2420,7152
2421,1045
2422,1045
2423,1980
2424,644
2425,4116
2426,9178
2427,2442
2428,3118
2429,7698
2430,325
2431,7362
2432,7411
2433,9960
2434,1045
2435,7991
2436,2552
2437,4539
2438,3783
2439,4154
2440,3783
2441,3783
2442,1045
2443,1045
2444,1614
2445,3018
2446,4157
2447,4612
2448,182
2449,7708
2450,3454
2451,494
2452,1338
2453,1661
2454,1420
2455,3968
2456,6051
2457,4188
2458,1350
2459,6053
2460,2661
2461,1045
2462,8862
2463,2102
2464,2002
2465,3783
2466,4612
2467,753
2468,3783
2469,495
2470,3861
2471,5468
2472,4481
2473,9816
2474,1045
2475,217
2476,5679
2477,5871
2478,440
2479,8118
2480,1045
2481,1045
2482,1849
2483,3321
2484,1045
2485,164
2486,6354
2487,3755
2488,1045
2489,5350
2490,3783
2491,6221
2492,3233
2493,7586
2494,9189
2495,1045
2496,8897
2497,1045
2498,9638
2499,3602
2500,3371
2501,8297
2502,6126
2503,2928
2504,7795
2505,1045
2506,2442
2507,8477
2508,8160
2509,9189
2510,575
2511,319
2512,2203
2513,7557
2514,9170
2515,6102
2516,4891
2517,1045
2518,9188
2519,3783
2520,1045
2521,1045
2522,1045
2523,7478
2524,6565
2525,1045
2526,1045
2527,705
2528,6450
2529,103
2530,1045
2531,6841
2532,4935
2533,1045
