Id,Predicted
220,6414
221,6040
222,27
223,13
224,8303
225,5246
226,1256
227,5181
228,9357
229,900
230,7226
231,2875
232,9856
233,5777
234,9467
235,1210
236,4062
237,1107
238,3806
239,6287
240,13
241,4003
242,173
243,6077
244,6620
245,115
246,6546
247,4234
248,2876
249,7743
250,4516
251,5125
252,3227
253,7969
254,2341
255,6469
256,2870
257,5712
258,4709
259,5654
260,6183
261,3557
262,8751
263,6599
264,3368
265,7710
266,5447
267,2220
268,7209
269,1117
270,5519
271,6183
272,8636
273,3366
274,7876
275,2809
276,9963
277,5248
278,9989
279,2421
280,3143
281,8599
282,1402
283,2631
284,4741
285,3409
286,1699
287,9248
288,4099
289,3234
290,933
291,1184
292,9775
293,7912
294,4480
295,1899
296,1261
297,5344
298,9421
299,3951
300,2995
301,5121
302,3704
303,6460
304,1727
305,3649
306,6281
307,6424
308,3764
309,1706
310,2857
311,6006
312,9890
313,889
314,9585
315,1291
316,3633
317,6329
318,5588
319,8722
320,3854
321,4977
322,985
323,3767
324,5807
325,3321
326,7283
327,5891
328,9531
329,3380
330,4427
331,1261
332,1224
333,8134
334,7894
335,6068
336,7350
337,7036
338,7170
339,5357
340,8275
341,2986
342,1781
343,7959
344,3875
345,3081
346,7710
347,9638
348,1312
349,7775
350,4643
351,9261
352,5965
353,476
354,8233
355,1758
356,1510
357,6676
358,7120
359,5296
360,8478
361,2248
362,8363
363,2621
364,9406
365,9758
366,1268
367,2000
368,9312
369,9191
370,5823
371,5588
372,2733
373,5258
374,3218
375,8176
376,3729
377,6800
378,6302
379,3933
380,1859
381,8518
382,360
383,4653
384,206
385,1744
386,3997
387,4379
388,8962
389,2678
390,9853
391,2280
392,9995
393,837
394,1090
395,574
396,4165
397,6132
398,7579
399,5394
400,9759
401,5205
402,2873
403,3105
404,4939
405,1240
406,3627
407,9889
408,2484
409,7493
410,3220
411,2203
412,1516
413,7886
414,8852
415,3313
416,7907
417,2434
418,9014
419,2593
420,1961
421,9042
422,8752
423,2726
424,7254
425,5617
426,3440
427,4716
428,9272
429,4116
430,4818
431,792
432,9588
433,1063
434,7261
435,3951
436,6596
437,2493
438,3637
439,8562
440,8666
441,9454
442,182
443,5393
444,1148
445,4182
446,1228
447,6372
448,8276
449,9914
450,3082
451,3439
452,5046
453,6020
454,1643
455,2816
456,9969
457,3243
458,5671
459,7632
460,3708
461,2505
462,8520
463,8106
464,4427
465,2728
466,7627
467,1113
468,2306
469,1524
470,1191
471,4537
472,1064
473,8865
474,6184
475,7995
476,6802
477,8879
478,9827
479,2670
480,3738
481,2188
482,4960
483,2339
484,5778
485,5403
486,7316
487,2760
488,6763
489,7874
490,7394
491,7097
492,5882
493,3433
494,3634
495,5285
496,6967
497,7291
498,9030
499,8221
500,6164
501,9592
502,7831
503,6250
504,6481
505,2481
506,2474
507,5316
508,1821
509,3290
510,614
511,3152
512,7996
513,3754
514,1386
515,218
516,4656
517,8142
518,8834
519,9645
520,9911
521,6538
522,5404
523,8305
524,4770
525,3821
526,7448
527,1523
528,8699
529,2375
530,6714
531,5356
532,3490
533,7630
534,9053
535,8690
536,5057
537,5920
538,4858
539,6547
540,9568
541,3250
542,1626
543,595
544,3779
545,9745
546,8462
547,6356
548,8244
549,8121
550,4891
551,6577
552,8104
553,578
554,934
555,1603
556,6150
557,6107
558,8931
559,844
560,2983
561,4398
562,861
563,3856
564,3071
565,6743
566,2627
567,8255
568,4412
569,6110
570,1353
571,3101
572,6043
573,9516
574,5662
575,391
576,1261
577,9592
578,4928
579,454
580,1603
581,6133
582,2828
583,6230
584,6492
585,5990
586,4267
587,7185
588,2008
589,7868
590,4645
591,9811
592,4090
593,2466
594,3025
595,7036
596,4444
597,5926
598,4426
599,7936
600,373
601,5814
602,9497
603,8950
604,1731
605,8531
606,4892
607,16
608,4309
609,7554
610,9961
611,6534
612,7368
613,6841
614,8705
615,1746
616,2470
617,4529
618,9203
619,5677
620,8534
621,2303
622,8679
623,4702
624,6133
625,5217
626,7195
627,4334
628,9521
629,6638
630,579
631,1259
632,6306
633,1813
634,4402
635,9267
636,1013
637,298
638,7339
639,2865
640,4439
641,9865
642,5163
643,8152
644,5741
645,6063
646,8643
647,8722
648,4904
649,9904
650,9986
651,8141
652,1921
653,811
654,1576
655,9077
656,2840
657,8443
658,8776
659,6058
660,1633
661,4982
662,8931
663,8827
664,9136
665,9666
666,8857
667,3051
668,2730
669,1317
670,8768
671,4331
672,1159
673,4892
674,2579
675,7821
676,6167
677,2100
678,9745
679,4870
680,796
681,1163
682,5424
683,1114
684,4974
685,8839
686,412
687,7767
688,15
689,4167
690,6989
691,7663
692,3622
693,1561
694,4578
695,5461
696,8689
697,3743
698,8235
699,1680
700,1390
701,1726
702,7003
703,6882
704,9606
705,7837
706,3016
707,8118
708,17
709,3450
710,8356
711,4051
712,9596
713,5408
714,6759
715,4247
716,2150
717,6538
718,7131
719,1384
720,8425
721,9421
722,9914
723,3266
724,7448
725,8726
726,2930
727,5258
728,960
729,6493
730,9911
731,6183
732,5553
733,8344
734,6626
735,4467
736,2110
737,4018
738,4216
739,2872
740,45
741,7757
742,8055
743,1182
744,288
745,5633
746,2546
747,2081
748,1006
749,4549
750,4729
751,312
752,4290
753,8946
754,1400
755,9493
756,4622
757,7168
758,7141
759,8868
760,1972
761,9892
762,2343
763,3605
764,987
765,2456
766,5828
767,2206
768,2927
769,1778
770,8078
771,3136
772,3590
773,9831
774,9269
775,8767
776,9759
777,7352
778,9847
779,1561
780,3413
781,5448
782,1258
783,7565
784,2748
785,3875
786,8069
787,9077
788,7393
789,8739
790,7025
791,8099
792,5761
793,6087
794,8688
795,2686
796,1434
797,444
798,2823
799,3155
800,8960
801,7033
802,6803
803,5040
804,6637
805,6460
806,9645
807,9863
808,452
809,4562
810,3468
811,711
812,9863
813,1517
814,3002
815,8909
816,5619
817,4789
818,3253
819,4309
820,8592
821,1779
822,5519
823,6455
824,6366
825,1246
826,3484
827,4421
828,7665
829,7456
830,7211
831,8498
832,5227
833,2490
834,570
835,2814
836,4444
837,4444
838,9139
839,887
840,5286
841,3040
842,3061
843,1698
844,3512
845,7415
846,2212
847,3655
848,2858
849,3371
850,4338
851,2037
852,7597
853,9000
854,4270
855,2935
856,9823
857,9482
858,5396
859,8704
860,5145
861,6675
862,3174
863,3071
864,301
865,962
866,5524
867,1261
868,7610
869,3085
870,8214
871,5641
872,6237
873,7003
874,543
875,5495
876,5417
877,2000
878,4429
879,3493
880,6959
881,5969
882,5741
883,1100
884,7826
885,4465
886,8153
887,2233
888,8591
889,2051
890,2686
891,3083
892,5381
893,4767
894,565
895,8086
896,8514
897,6644
898,7152
899,4871
900,5767
901,781
902,4116
903,5741
904,6704
905,2519
906,1089
907,3220
908,7759
909,2125
910,611
911,687
912,4429
913,1171
914,4704
915,6278
916,2369
917,6705
918,2495
919,6962
920,2594
921,1293
922,5970
923,1698
924,5818
925,7280
926,1580
927,8018
928,4855
929,1192
930,8780
931,2416
932,5533
933,1261
934,1850
935,6536
936,5695
937,5481
938,4091
939,2203
940,4031
941,4788
942,2845
943,816
944,7072
945,1240
946,8450
947,6183
948,2712
949,7091
950,1450
951,2165
952,9374
953,384
954,4604
955,4708
956,1019
957,8187
958,319
959,5524
960,2368
961,8228
962,6850
963,7628
964,8131
965,9378
966,685
967,9144
968,2466
969,8791
970,7245
971,1207
972,7028
973,8116
974,9238
975,5592
976,249
977,2909
978,3446
979,8438
980,8193
981,3196
982,3861
983,196
984,7683
985,9193
986,1261
987,613
988,2203
989,2862
990,5393
991,1016
992,9054
993,5741
994,4562
995,9246
996,3512
997,1261
998,1707
999,8023
1000,6004
1001,2411
1002,1213
1003,9357
1004,3936
1005,69
1006,2203
1007,9909
1008,4612
1009,4426
1010,3399
1011,578
1012,6040
1013,1040
1014,3392
1015,3104
1016,3936
1017,6407
1018,8731
1019,4741
1020,1077
1021,8926
1022,1487
1023,652
1024,8520
1025,9278
1026,8633
1027,4098
1028,4106
1029,5882
1030,7352
1031,8423
1032,6679
1033,2324
1034,4294
1035,8554
1036,5236
1037,7324
1038,8081
1039,1698
1040,8403
1041,9354
1042,3989
1043,5519
1044,3025
1045,7453
1046,5555
1047,9890
1048,1523
1049,3831
1050,9543
1051,2133
1052,7209
1053,6129
1054,7697
1055,5527
1056,8494
1057,6565
1058,9312
1059,916
1060,8462
1061,2881
1062,6861
1063,3071
1064,3291
1065,1393
1066,4952
1067,2141
1068,7879
1069,6878
1070,5525
1071,2555
1072,3747
1073,207
1074,7938
1075,155
1076,9324
1077,8596
1078,5071
1079,4169
1080,3639
1081,6147
1082,1901
1083,358
1084,8952
1085,3128
1086,7880
1087,3481
1088,2579
1089,7479
1090,2278
1091,3752
1092,6972
1093,5736
1094,6256
1095,354
1096,6088
1097,5519
1098,3950
1099,8077
1100,6638
1101,8272
1102,1326
1103,6967
1104,346
1105,3367
1106,3907
1107,1422
1108,6685
1109,5748
1110,6703
1111,8252
1112,13
1113,8848
1114,4472
1115,7080
1116,5163
1117,8446
1118,7171
1119,7584
1120,4512
1121,5439
1122,9173
1123,4973
1124,9756
1125,3687
1126,807
1127,7647
1128,7249
1129,4716
1130,9332
1131,5830
1132,9282
1133,4788
1134,3605
1135,7079
1136,8715
1137,2029
1138,1980
1139,2167
1140,539
1141,819
1142,2029
1143,7395
1144,7362
1145,2341
1146,3025
1147,3522
1148,2470
1149,2203
1150,9437
1151,3097
1152,2824
1153,5484
1154,4769
1155,951
1156,1119
1157,2873
1158,4006
1159,5968
1160,2270
1161,390
1162,4811
1163,9184
1164,5677
1165,335
1166,3115
1167,9136
1168,2333
1169,6135
1170,1006
1171,1529
1172,8562
1173,4250
1174,1718
1175,6428
1176,5374
1177,3539
1178,5247
1179,5393
1180,7467
1181,9184
1182,2481
1183,7305
1184,5527
1185,3379
1186,8941
1187,2363
1188,3512
1189,5404
1190,8237
1191,6821
1192,2046
1193,8473
1194,1370
1195,3583
1196,4700
1197,9601
1198,2727
1199,1559
1200,1356
1201,5282
1202,5752
1203,883
1204,2499
1205,4612
1206,2256
1207,8753
1208,3244
1209,3950
1210,1504
1211,9633
1212,3858
1213,3255
1214,3913
1215,5217
1216,6375
1217,4297
1218,374
1219,8167
1220,3057
1221,5495
1222,1251
1223,4981
1224,9160
1225,4921
1226,3701
1227,2008
1228,3993
1229,1698
1230,3082
1231,7168
1232,2876
1233,7551
1234,6318
1235,2355
1236,9588
1237,162
1238,9853
1239,1813
1240,92
1241,9322
1242,4267
1243,4473
1244,7693
1245,3658
1246,4866
1247,1762
1248,7292
1249,650
1250,1219
1251,438
1252,4965
1253,385
1254,9614
1255,4947
1256,4398
1257,2842
1258,1839
1259,7016
1260,7374
1261,5395
1262,3025
1263,7487
1264,1966
1265,4266
1266,2954
1267,986
1268,8244
1269,2129
1270,3007
1271,4054
1272,6710
1273,3618
1274,6640
1275,9245
1276,4566
1277,438
1278,8716
1279,2785
1280,112
1281,3721
1282,3220
1283,4559
1284,3328
1285,1380
1286,8576
1287,560
1288,612
1289,7501
1290,4267
1291,624
1292,8906
1293,4811
1294,4571
1295,8666
1296,8637
1297,3108
1298,1632
1299,4979
1300,1066
1301,6882
1302,7017
1303,7935
1304,6739
1305,3951
1306,4246
1307,8611
1308,5796
1309,1281
1310,5860
1311,2280
1312,8648
1313,8780
1314,324
1315,3450
1316,4974
1317,885
1318,4236
1319,7274
1320,3254
1321,7056
1322,3198
1323,36
1324,8689
1325,4485
1326,3852
1327,7125
1328,8230
1329,3433
1330,4055
1331,7213
1332,8242
1333,9169
1334,5461
1335,6068
1336,4057
1337,7225
1338,1966
1339,5149
1340,2842
1341,2835
1342,5133
1343,9716
1344,1019
1345,4695
1346,644
1347,1644
1348,7352
1349,2324
1350,7994
1351,6858
1352,280
1353,679
1354,6272
1355,2876
1356,1796
1357,9291
1358,203
1359,7515
1360,7366
1361,9588
1362,1997
1363,1225
1364,89
1365,1171
1366,3706
1367,7487
1368,2203
1369,1369
1370,2647
1371,6912
1372,4122
1373,4106
1374,1463
1375,3754
1376,8814
1377,8023
1378,3936
1379,8654
1380,2655
1381,832
1382,6183
1383,401
1384,6348
1385,4946
1386,6150
1387,6678
1388,7746
1389,4664
1390,8677
1391,6605
1392,3713
1393,925
1394,6301
1395,2139
1396,5288
1397,887
1398,2136
1399,5965
1400,1982
1401,9865
1402,5649
1403,8790
1404,1613
1405,2796
1406,1256
1407,2034
1408,8506
1409,1739
1410,2684
1411,6183
1412,5141
1413,664
1414,1261
1415,8041
1416,7042
1417,5219
1418,7428
1419,5479
1420,845
1421,6188
1422,4356
1423,5807
1424,4171
1425,5484
1426,4156
1427,1788
1428,7622
1429,2211
1430,1210
1431,4537
1432,1218
1433,346
1434,8701
1435,2094
1436,1709
1437,13
1438,2890
1439,1946
1440,173
1441,1588
1442,2593
1443,3602
1444,518
1445,4273
1446,6399
1447,1261
1448,5910
1449,1921
1450,6683
1451,1665
1452,6750
1453,1601
1454,1261
1455,543
1456,4321
1457,5517
1458,4651
1459,1507
1460,1630
1461,6338
1462,2116
1463,5396
1464,3511
1465,5177
1466,6785
1467,8415
1468,2793
1469,2135
1470,5741
1471,2839
1472,1473
1473,2363
1474,7736
1475,2001
1476,6911
1477,9445
1478,2876
1479,6058
1480,9225
1481,2387
1482,5898
1483,3936
1484,7312
1485,856
1486,3448
1487,3632
1488,9863
1489,52
1490,3935
1491,6709
1492,5413
1493,3777
1494,8788
1495,1827
1496,6096
1497,442
1498,279
1499,662
1500,3800
1501,8688
1502,2788
1503,4872
1504,8876
1505,5523
1506,1195
1507,7149
1508,5693
1509,835
1510,3779
1511,5763
1512,3678
1513,1726
1514,3007
1515,4780
1516,7529
1517,8588
1518,5391
1519,7487
1520,7142
1521,5581
1522,9346
1523,7717
1524,1410
1525,1363
1526,9437
1527,3025
1528,72
1529,5978
1530,3875
1531,3343
1532,155
1533,6989
1534,7016
1535,8495
1536,994
1537,7190
1538,9844
1539,3429
1540,3612
1541,5364
1542,7441
1543,5282
1544,2586
1545,1463
1546,4405
1547,7482
1548,6411
1549,933
1550,5992
1551,9565
1552,7866
1553,952
1554,5878
1555,301
1556,8612
1557,936
1558,2021
1559,8187
1560,5623
1561,968
1562,1461
1563,1438
1564,4709
1565,8956
1566,5519
1567,1171
1568,465
1569,5809
1570,8707
1571,4641
1572,3421
1573,4862
1574,9745
1575,8784
1576,133
1577,7796
1578,2243
1579,4360
1580,5635
1581,3634
1582,7039
1583,9358
1584,9252
1585,8153
1586,2452
1587,8968
1588,4083
1589,4083
1590,1854
1591,8738
1592,9847
1593,8576
1594,7512
1595,4649
1596,2760
1597,422
1598,7608
1599,2416
1600,1291
1601,3172
1602,6119
1603,6287
1604,7633
1605,4309
1606,1112
1607,13
1608,4649
1609,8321
1610,2443
1611,1261
1612,3590
1613,4649
1614,1261
1615,5260
1616,2195
1617,6134
1618,7823
1619,6434
1620,3658
1621,838
1622,5181
1623,1116
1624,2678
1625,9027
1626,5371
1627,1901
1628,6879
1629,4951
1630,5276
1631,2012
1632,6816
1633,7066
1634,1261
1635,7466
1636,3409
1637,709
1638,624
1639,9068
1640,3220
1641,8046
1642,4185
1643,3099
1644,2591
1645,1565
1646,1305
1647,6070
1648,5850
1649,7209
1650,2717
1651,1261
1652,6337
1653,2768
1654,3165
1655,3377
1656,5519
1657,3543
1658,6721
1659,2154
1660,412
1661,8747
1662,8931
1663,2922
1664,4398
1665,9056
1666,9811
1667,6193
1668,4363
1669,9069
1670,5039
1671,1370
1672,8327
1673,202
1674,5591
1675,5330
1676,6141
1677,8677
1678,8093
1679,4120
1680,5920
1681,3384
1682,10000
1683,3483
1684,7936
1685,7021
1686,1164
1687,9574
1688,7290
1689,7366
1690,8012
1691,3087
1692,4476
1693,6648
1694,3293
1695,6063
1696,1748
1697,354
1698,6492
1699,8995
1700,7141
1701,7002
1702,2788
1703,7505
1704,4080
1705,5892
1706,4909
1707,518
1708,8363
1709,7746
1710,4792
1711,7408
1712,3563
1713,9261
1714,2911
1715,13
1716,4657
1717,4318
1718,4831
1719,827
1720,7710
1721,8916
1722,8362
1723,1261
1724,839
1725,9560
1726,4617
1727,4168
1728,8632
1729,121
1730,8782
1731,6805
1732,5944
1733,8722
1734,4836
1735,6415
1736,7036
1737,3431
1738,6073
1739,3039
1740,159
1741,6231
1742,1102
1743,597
1744,1281
1745,9012
1746,5726
1747,6214
1748,1843
1749,7007
1750,8704
1751,1245
1752,8276
1753,7561
1754,3234
1755,9468
1756,7118
1757,7907
1758,6636
1759,5198
1760,1757
1761,7802
1762,7823
1763,6200
1764,4603
1765,2687
1766,3135
1767,7505
1768,8184
1769,7609
1770,4539
1771,2508
1772,8683
1773,4615
1774,6201
1775,3907
1776,9048
1777,4742
1778,8576
1779,7237
1780,340
1781,6816
1782,7054
1783,1650
1784,1659
1785,3953
1786,7981
1787,2327
1788,6236
1789,6455
1790,635
1791,5029
1792,8763
1793,9010
1794,4102
1795,5517
1796,6263
1797,1040
1798,8297
1799,438
1800,6458
1801,6653
1802,3995
1803,7769
1804,8508
1805,7339
1806,4903
1807,1875
1808,8282
1809,6929
1810,2232
1811,6937
1812,935
1813,2919
1814,825
1815,2200
1816,5096
1817,7625
1818,1172
1819,821
1820,6404
1821,6070
1822,5698
1823,1540
1824,1803
1825,9588
1826,5216
1827,4593
1828,5683
1829,3265
1830,1269
1831,1184
1832,8916
1833,6536
1834,5217
1835,5247
1836,4489
1837,1846
1838,3754
1839,3419
1840,9857
1841,13
1842,9245
1843,8760
1844,1509
1845,45
1846,3539
1847,5217
1848,7991
1849,7367
1850,3706
1851,4455
1852,611
1853,6907
1854,4508
1855,3546
1856,9222
1857,3934
1858,5385
1859,295
1860,9011
1861,6882
1862,1814
1863,8333
1864,8432
1865,5480
1866,4701
1867,973
1868,4429
1869,113
1870,4106
1871,4769
1872,9638
1873,9538
1874,3681
1875,4400
1876,7335
1877,3603
1878,1517
1879,5729
1880,5646
1881,2943
1882,3011
1883,5130
1884,8468
1885,4991
1886,3242
1887,4335
1888,3548
1889,2097
1890,5282
1891,7337
1892,1112
1893,6409
1894,2929
1895,418
1896,4174
1897,9683
1898,9529
1899,2136
1900,5999
1901,9243
1902,2857
1903,9136
1904,2267
1905,1450
1906,2776
1907,2551
1908,8230
1909,3484
1910,256
1911,7419
1912,4948
1913,3244
1914,1843
1915,792
1916,6816
1917,2239
1918,2188
1919,5424
1920,4940
1921,5229
1922,7479
1923,1261
1924,3413
1925,8229
1926,7479
1927,6946
1928,9068
1929,8248
1930,1932
1931,3389
1932,9629
1933,2587
1934,3007
1935,4444
1936,910
1937,458
1938,7592
1939,582
1940,6407
1941,7178
1942,7265
1943,2220
1944,3249
1945,7597
1946,1804
1947,2867
1948,7028
1949,266
1950,4444
1951,5914
1952,3121
1953,8718
1954,7234
1955,6817
1956,7045
1957,7170
1958,4648
1959,8077
1960,3940
1961,1802
1962,4516
1963,8024
1964,8014
1965,9388
1966,240
1967,5955
1968,2555
1969,8780
1970,3566
1971,7680
1972,7639
1973,2747
1974,5936
1975,8274
1976,2374
1977,1716
1978,3473
1979,887
1980,773
1981,5375
1982,357
1983,8877
1984,4856
1985,5588
1986,727
1987,7393
1988,8345
1989,2132
1990,7036
1991,5992
1992,4467
1993,4925
1994,5145
1995,7262
1996,642
1997,6778
1998,2805
1999,5557
2000,2572
2001,9759
2002,5992
2003,328
2004,5535
2005,7775
2006,7141
2007,9567
2008,7220
2009,3371
2010,461
2011,6823
2012,7114
2013,3418
2014,1001
2015,6040
2016,3499
2017,2695
2018,2106
2019,1171
2020,1869
2021,154
2022,1160
2023,7339
2024,5815
2025,5995
2026,6354
2027,1668
2028,5679
2029,6714
2030,8028
2031,8523
2032,9250
2033,9418
2034,2306
2035,5259
2036,2431
2037,1455
2038,5619
2039,9799
2040,1356
2041,4679
2042,6048
2043,4572
2044,9844
2045,5968
2046,6080
2047,7712
2048,2633
2049,5526
2050,2194
2051,3418
2052,4185
2053,6193
2054,5729
2055,563
2056,8427
2057,3792
2058,2476
2059,5745
2060,999
2061,3389
2062,8757
2063,859
2064,13
2065,9066
2066,7237
2067,9638
2068,4491
2069,3508
2070,2024
2071,1917
2072,8115
2073,972
2074,5360
2075,5393
2076,9903
2077,9797
2078,9604
2079,1343
2080,619
2081,5698
2082,1261
2083,9895
2084,1673
2085,6756
2086,2799
2087,4672
2088,589
2089,4800
2090,6383
2091,9786
2092,8683
2093,3881
2094,6895
2095,8585
2096,1446
2097,5060
2098,6285
2099,830
2100,9337
2101,7733
2102,7935
2103,4440
2104,7406
2105,6248
2106,6185
2107,4995
2108,9733
2109,9854
2110,9123
2111,4027
2112,6147
2113,266
2114,4467
2115,7042
2116,3220
2117,1583
2118,4772
2119,5935
2120,5588
2121,9313
2122,3153
2123,1628
2124,3253
2125,2074
2126,7097
2127,141
2128,7660
2129,7468
2130,4429
2131,3761
2132,5989
2133,2968
2134,283
2135,5624
2136,1669
2137,5913
2138,3220
2139,3650
2140,3397
2141,8530
2142,5780
2143,623
2144,9916
2145,4999
2146,5439
2147,6638
2148,2412
2149,218
2150,8494
2151,8204
2152,7448
2153,2844
2154,1261
2155,63
2156,2369
2157,6191
2158,7006
2159,7802
2160,7971
2161,1359
2162,7266
2163,736
2164,4354
2165,1333
2166,63
2167,328
2168,5178
2169,7064
2170,5506
2171,5124
2172,5618
2173,5286
2174,2605
2175,6654
2176,8834
2177,3876
2178,5615
2179,4663
2180,9423
2181,6622
2182,27
2183,8925
2184,830
2185,4061
2186,6
2187,7282
2188,4423
2189,1318
2190,3450
2191,8053
2192,9257
2193,662
2194,6268
2195,2942
2196,5998
2197,1885
2198,1978
2199,4749
2200,9601
2201,6564
2202,6596
2203,2092
2204,1251
2205,9373
2206,6677
2207,3969
2208,2243
2209,7305
2210,5517
2211,555
2212,1657
2213,823
2214,8841
2215,1667
2216,2496
2217,1873
2218,5624
2219,969
2220,7025
2221,1886
2222,7033
2223,1660
2224,1113
2225,7378
2226,1633
2227,8533
2228,8993
2229,3603
2230,9088
2231,1566
2232,4168
2233,6655
2234,8192
2235,3438
2236,4986
2237,5121
2238,2678
2239,2021
2240,9916
2241,2211
2242,1820
2243,512
2244,5182
2245,9986
2246,1353
2247,6447
2248,8062
2249,1749
2250,5519
2251,3245
2252,3989
2253,6484
2254,4431
2255,887
2256,5208
2257,7448
2258,6362
2259,1698
2260,4866
2261,6431
2262,7072
2263,1646
2264,6454
2265,7552
2266,3872
2267,4172
2268,5821
2269,976
2270,9100
2271,1265
2272,8050
2273,9729
2274,549
2275,6898
2276,5786
2277,5655
2278,5076
2279,1305
2280,5118
2281,4532
2282,2876
2283,1413
2284,8089
2285,5180
2286,6700
2287,8351
2288,8956
2289,9853
2290,1336
2291,5506
2292,4381
2293,4968
2294,2858
2295,2359
2296,7978
2297,9543
2298,9843
2299,5193
2300,13
2301,468
2302,3588
2303,2129
2304,9100
2305,6669
2306,708
2307,7232
2308,1448
2309,8699
2310,6011
2311,8036
2312,8250
2313,3363
2314,6534
2315,2351
2316,6301
2317,8643
2318,3845
2319,9797
2320,9074
2321,7448
2322,6774
2323,9745
2324,9833
2325,129
2326,8319
2327,2786
2328,7127
2329,1206
2330,9761
2331,1991
2332,9527
2333,585
2334,4596
2335,1459
2336,2000
2337,6089
2338,3025
2339,3792
2340,8925
2341,3930
2342,7952
2343,7995
2344,5468
2345,2092
2346,7260
2347,1113
2348,5144
2349,4925
2350,8196
2351,2465
2352,8654
2353,2236
2354,9062
2355,7487
2356,3368
2357,7310
2358,4995
2359,1230
2360,1680
2361,979
2362,3849
2363,3254
2364,5717
2365,3607
2366,5335
2367,27
2368,3794
2369,9516
2370,5641
2371,1689
2372,3081
2373,3743
2374,9591
2375,3539
2376,1261
2377,8541
2378,9936
2379,872
2380,8599
2381,1556
2382,4238
2383,5741
2384,5208
2385,1822
2386,4770
2387,4921
2388,2427
2389,2735
2390,5133
2391,2761
2392,370
2393,4667
2394,7448
2395,8812
2396,207
2397,5628
2398,9522
2399,1634
2400,3121
2401,6063
2402,8352
2403,5695
2404,7347
2405,3966
2406,4065
2407,5145
2408,1980
2409,3244
2410,4444
2411,3950
2412,7916
2413,2863
2414,1458
2415,5045
2416,3184
2417,6041
2418,6870
2419,7178
2420,5902
2421,2343
2422,970
2423,4699
2424,5118
2425,9616
2426,8134
2427,4069
2428,3118
2429,7698
2430,325
2431,333
2432,2565
2433,1764
2434,5151
2435,7892
2436,1163
2437,3227
2438,3881
2439,319
2440,2268
2441,527
2442,7320
2443,2988
2444,1899
2445,3018
2446,4157
2447,7419
2448,1603
2449,935
2450,3459
2451,3393
2452,7216
2453,8356
2454,1420
2455,3968
2456,6373
2457,4188
2458,7384
2459,1383
2460,7236
2461,8535
2462,8862
2463,5602
2464,2002
2465,438
2466,2139
2467,4959
2468,3982
2469,495
2470,5125
2471,2582
2472,13
2473,9816
2474,9653
2475,6551
2476,1926
2477,3253
2478,440
2479,3903
2480,3073
2481,5343
2482,1849
2483,2093
2484,3249
2485,6681
2486,6354
2487,3755
2488,3013
2489,7881
2490,6392
2491,3053
2492,28
2493,7586
2494,7372
2495,325
2496,8897
2497,7716
2498,9638
2499,2928
2500,9218
2501,3183
2502,4159
2503,2928
2504,7795
2505,9527
2506,6305
2507,8477
2508,6180
2509,5393
2510,575
2511,784
2512,2203
2513,3024
2514,6650
2515,6102
2516,235
2517,5884
2518,9188
2519,5639
2520,7959
2521,5213
2522,358
2523,4332
2524,6565
2525,4996
2526,4149
2527,2710
2528,6450
2529,8373
2530,1225
2531,4583
2532,2061
2533,4520
2534,586
2535,8965
2536,5081
2537,8288
